Time,"Time Code","Country Name","Country Code","Agricultural irrigated land (% of total agricultural land) [AG.LND.IRIG.AG.ZS]","Agricultural machinery, tractors [AG.AGR.TRAC.NO]","Agricultural machinery, tractors per 100 sq. km of arable land [AG.LND.TRAC.ZS]","Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN]","Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN]","Agriculture value added per worker (constant 2010 US$) [EA.PRD.AGRI.KD]","Agricultural land (% of land area) [AG.LND.AGRI.ZS]","Depth of the food deficit (kilocalories per person per day) [SN.ITK.DFCT]","Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN]","Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN]","Food production index (2004-2006 = 100) [AG.PRD.FOOD.XD]","Fertilizer consumption (% of fertilizer production) [AG.CON.FERT.PT.ZS]","Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS]","Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]","Population growth (annual %) [SP.POP.GROW]","Agriculture, value added (annual % growth) [NV.AGR.TOTL.KD.ZG]","Rural population (% of total population) [SP.RUR.TOTL.ZS]","Rural poverty gap at national poverty lines (%) [SI.POV.RUGP]","Urban poverty gap at national poverty lines (%) [SI.POV.URGP]","Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS]","Account, income, poorest 40% (% ages 15+) [ts] [WP_time_10.8]","Gross domestic income (constant LCU) [NY.GDY.TOTL.KN]","Income share held by lowest 10% [SI.DST.FRST.10]","Income share held by lowest 20% [SI.DST.FRST.20]","Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day) [SI.SPR.PC40]","GDP (current US$) [NY.GDP.MKTP.CD]","Population, total [SP.POP.TOTL]","Arable land (hectares) [AG.LND.ARBL.HA]","Arable land (hectares per person) [AG.LND.ARBL.HA.PC]","Agricultural land (sq. km) [AG.LND.AGRI.K2]","Land area (sq. km) [AG.LND.TOTL.K2]","Rural land area (sq. km) [AG.LND.TOTL.RU.K2]","GINI index (World Bank estimate) [SI.POV.GINI]","Agriculture, value added (% of GDP) [NV.AGR.TOTL.ZS]","Arable land (% of land area) [AG.LND.ARBL.ZS]","Average precipitation in depth (mm per year) [AG.LND.PRCP.MM]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Employment in agriculture, male (% of male employment) [SL.AGR.EMPL.MA.ZS]","Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS]","Improved water source, rural (% of rural population with access) [SH.H2O.SAFE.RU.ZS]","People using basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS]","Rural poverty headcount ratio at national poverty lines (% of rural population) [SI.POV.RUHC]"
2010,"YR2010","Zambia","ZMB","NA","NA","NA","0.970276049968279","0.574763156682768","593.846340484416","31.5258478053243","455","5.90314471717564","4.70800383409887","169.71","NA","29.1735294117647","NA","2.88315226585892","-5.9775882402906","61.275","NA","NA","NA","NA","97215900000","1.5","3.8","0.68","20265556273.582","13850033","3400000","0.24548677970659","234360","743390","NA","55.6","9.97284301213898","4.5736423680706","NA","3.1","NA","7.75657913537183","45.8","39.6137199957872","NA","NA"
2010,"YR2010","Zimbabwe","ZWE","NA","NA","NA","6.99559756061094","0.430486431337564","371.131045542014","41.8766963939511","278","20.0991497505753","18.1321357134699","97.2","215.715189873418","34.083","NA","1.97675598375432","7.22031155694978","66.804","NA","NA","NA","NA","9904199445.4139","NA","NA","NA","10052045200","14086317","4000000","0.283963508701387","162000","386850","NA","NA","13.2735183039945","10.3399250355435","NA","10.5046539306641","NA","24.8557053972287","68.1","55.1647248347884","NA","NA"
2010,"YR2010","East Asia & Pacific","EAS","NA","NA","NA","1.48258975656214","2.17001402445822","1466.50008631393","48.2998985151989","107.296624338624","4.98978832464706","5.80077990040876","117.791848777767","108.344959071222","319.357539519804","NA","0.675723907535811","2.4943629780384","48.1936715279608","NA","NA","33.4339815573498","NA","NA","NA","NA","NA","16934259897815.9","2205614879","NA","0.103596325776114","11778849.4","24386932.7","22098309.7585607","NA","5.66551652177842","9.36717172978408","NA","91.981799772426","NA","85.225919441229","84.2924400005665","82.9545127134405","2.41586735810803","NA"
2010,"YR2010","OECD members","OED","NA","NA","NA","1.61563397215842","1.37703406382166","20419.8164026738","35.4310765007765","NA","7.90302398463978","7.41808715968905","105.260817915631","74.66266455845","115.126232377398","NA","0.663447459953304","-1.18569059207101","21.0000855111791","NA","NA","5.13956647292998","NA","NA","NA","NA","NA","44588338316642.4","1242391523","NA","0.312920607395355","12190565.7","34406422","32551468.861703","NA","1.61195845834617","11.2993414427109","NA","99.7398780759455","6.33780063179472","80.6734866906009","96.9495478830351","96.9495982575597","2.36554199497259","NA"
2010,"YR2010","Latin America & Caribbean","LCN","NA","NA","NA","2.03353615432924","1.21824249893593","6427.43879872304","37.0975510911195","49.7371887840709","20.4197038264989","7.45050997753553","117.899701744993","235.628660273503","112.647813110818","NA","1.20900848131431","7.00802385653532","21.5748281751656","NA","NA","NA","NA","NA","NA","NA","NA","5334359891440.17","596477846","NA","0.276107607162105","7434813.7","20041784.4","18127126.2591225","NA","5.37465831199477","8.21469986006862","NA","84.473188993136","NA","73.7140492297496","80.1823844409441","80.8704450654657","0.796189281834909","NA"
2010,"YR2010","Sub-Saharan Africa","SSF","NA","NA","NA","2.97695345901036","0.958136125641718","1120.57789968482","43.1645414675803","150.738970193931","12.5011320740297","11.7184481157135","119.957910236352","349.743883102456","14.9853129525889","NA","2.78755354005634","4.73137220725333","64.7677163399747","NA","NA","NA","NA","NA","NA","NA","NA","1361111020590.47","877023136.362228","NA","0.235186575887654","10194645","23618101","17310643.9635835","NA","17.8160404938654","8.63305648493924","NA","14.7825283937017","NA","39.5798307381439","50.6194322160951","38.2513271224261","NA","NA"
2011,"YR2011","Afghanistan","AFG","5.39157500461608","NA","NA","12.8790088017208","NA","617.65195352011","58.0691112949177","151","39.1451752009078","14.0292713208405","111.51","269.374411549325","6.61006289308176","NA","3.095118614892","-7.59086467916443","74.926","9.3","5.6","NA","0.8629432","NA","NA","NA","NA","17930239399.8149","29708599","7791000","0.262247304223265","379110","652860","NA","NA","24.507440419353","11.9336458046135","NA","54.9887008666992","NA","NA","42.1","44.1795812993467","NA","38.3"
2011,"YR2011","Albania","ALB","17.0108243130724","NA","NA","2.56882377439947","0.95021301136294","3684.40906416793","43.8321167883212","NA","4.10986113751939","16.6087431475248","124.6","NA","97.1366559485531","NA","-0.269017331764615","4.77303190693029","46.753","NA","NA","45.3600006103516","19.36971","652423633717.306","NA","NA","NA","12890867538.5302","2905195","622000","0.214099225697414","12010","27400","NA","NA","20.958124149667","22.7007299270073","NA","100","38.439998626709","61.5027652749324","94.8","82.3006667816297","NA","NA"
2011,"YR2011","Algeria","DZA","2.38477336426017","NA","NA","0.0245375081749999","1.51536675081284","4777.83812700773","17.3772116183966","36","0.488438960100719","22.7911691256684","134.38","377.911264765197","17.4850706478272","NA","1.92478657981558","11.599999998318","31.791","0.8","1.1","NA","21.36693","6732779331322.15","4.1","9.4","NA","200013051408.116","36819558","7502000","0.20375040895385","413880","2381740","NA","27.6","8.615298657443","3.14979804680612","NA","98.4988327026367","NA","99.8874756325738","82.4","87.259236322237","NA","4.8"
2011,"YR2011","American Samoa","ASM","NA","NA","NA","NA","NA","NA","24.5","NA","NA","NA","114.4","NA","NA","NA","-0.571394076048246","NA","12.5","NA","NA","NA","NA","564670840.78712","NA","NA","NA","574000000","55320","3000","0.0542299349240781","49","200","NA","NA","NA","15","NA","NA","NA","NA","100","NA","NA","NA"
2011,"YR2011","Andorra","AND","NA","NA","NA","1.86538866349418","0.404421451373873","NA","43.4042553191489","NA","0.667680715037351","22.4051542503259","NA","NA","NA","NA","-0.829969092507289","NA","12.74","NA","NA","NA","NA","NA","NA","NA","NA","3427022518.76564","83751","2600","0.031044405439935","204","470","NA","NA","0.546267617576964","5.53191489361702","NA","100","NA","NA","100","100","NA","NA"
2011,"YR2011","Angola","AGO","NA","NA","NA","NA","0.632824742372298","NA","47.3169166599824","132","0.0387043596246223","18.5951347594354","185.05","NA","11.983829787234","NA","3.5703524379835","NA","59.1","NA","NA","NA","29.59662","NA","NA","NA","NA","104115923082.737","24218565","4700000","0.194065998542853","589900","1246700","NA","NA","NA","3.76995267506216","NA","5.5","NA","43.8497838995534","29.8","23.5678870104655","NA","NA"
2011,"YR2011","Antigua and Barbuda","ATG","NA","NA","NA","2.41146762796954","1.20972279492966","2662.55629435463","20.4545454545455","NA","58.689528949777","23.9186894180511","88.2","NA","3.25","NA","1.11147273015805","13.5546248354963","74.333","NA","NA","NA","NA","2725258121.20746","NA","NA","NA","1141865444.44444","95719","4000","0.0417889865126046","90","440","NA","NA","2.24443098624208","9.09090909090909","NA","99.9798583984375","NA","NA","97.9","NA","NA","NA"
2011,"YR2011","Argentina","ARG","1.45804250038778","NA","NA","1.28390877729986","1.03041473117544","21117.5355591817","54.1826074564529","10","53.6365768790857","2.39559831177799","116.99","303.389553985328","41.7174131662412","NA","1.04485986238761","-2.42848319291825","8.867","NA","NA","3.11999988555908","19.20143","760811079823.986","1.6","4.6","NA","530163281574.658","41656879","38781000","0.930962686858994","1482810","2736690","NA","43.6","8.32951228357698","14.1707683369326","NA","NA","4.75","88.8538111244916","95","98.0821344534219","0.56648","NA"
2011,"YR2011","Armenia","ARM","9.10429303339026","NA","NA","0.0546339822925018","1.1206955860758","12376.2299617807","59.6452406041447","46","19.2310247518468","19.7572282407714","123.91","NA","27.3686553873553","NA","-0.0601436652086919","13.9999999943765","36.629","6.9","8.4","36.8899993896484","15.88594","1730717031044.67","3.7","8.8","NA","10142111334.4961","2875581","449200","0.156211909871431","16981","28470","NA","31.3","22.8154155645177","15.7780119423955","NA","99.9926986694336","32.9900016784668","71.549929885755","98","95.3746939345209","0.27","34.5"
2011,"YR2011","Aruba","ABW","NA","NA","NA","0.0982491974704937","0.826909485637805","NA","11.1111111111111","NA","77.9842339791651","27.9373358238137","NA","NA","NA","NA","0.376984768239015","NA","57.302","NA","NA","0.600000023841858","NA","NA","NA","NA","NA","2584463687.15084","102053","2000","0.0195976600393913","20","180","NA","NA","0.512418426798229","11.1111111111111","NA","99.9772796630859","0.800000011920929","NA","97.8","NA","NA","NA"
2011,"YR2011","Australia","AUS","0.479163117084228","NA","NA","2.87786819897611","0.641327501936277","57130.8397846435","53.3268161878604","NA","11.5410864160825","5.2892307726127","109.3","242.33090269047","45.2787449137967","NA","1.38952731561803","3.59607401094217","11.125","NA","NA","2.80999994277954","98.07104","1518521283905.62","NA","NA","NA","1390557034407.97","22340024","47678000","2.13419645386236","4096726","7682300","NA","NA","2.46218595923453","6.2062142847845","NA","100","3.57999992370605","94.421655861136","100","99.7916666666666","2.24574","NA"
2011,"YR2011","Austria","AUT","NA","NA","NA","1.71852074957634","2.21495088341724","41185.3128849827","33.3971245503325","NA","6.96937574102182","7.05445034260114","111.31","NA","103.389232127096","NA","0.337080841831645","14.9019368078557","34.142","NA","NA","4.94000005722046","96.10933","300194644330.745","2.9","7.8","NA","429037361514.409","8391643","1359600","0.162018331809397","27573","82561","NA","30.8","1.61093119826106","16.467823790894","NA","100","5.17999982833862","69.1121217164169","100","100","2.67843","NA"
2011,"YR2011","Azerbaijan","AZE","29.4545683309917","NA","NA","0.0530651804863084","1.9997339686698","2849.72659402816","57.691935444845","21","2.69659555816798","14.103163671229","133.73","NA","15.5745876862704","NA","1.30300085487651","5.79999404636872","46.377","NA","NA","37.8800010681152","8.631684","31153685705.1754","NA","NA","NA","65951627200.2026","9173082","1885700","0.205568858972372","47687","82658","NA","NA","5.39345369099316","22.8132788114883","NA","100","32.1699981689453","97.8625715488742","72.8","68.391164358325","0.21084","NA"
2011,"YR2011","Bahamas, The","BHS","NA","NA","NA","0.865642577119029","1.28038104174055","39130.2590440358","1.3986013986014","NA","23.5093362725831","15.8600500029136","127.48","NA","NA","NA","1.57715669462138","-7.93800844848263","17.394","NA","NA","3.6800000667572","NA","7017344537.81512","NA","NA","NA","7890000000","366568","8000","0.02182405447284","140","10010","NA","NA","2.33707342436131","0.799200799200799","NA","99.9772796630859","5.57000017166138","NA","98.2","NA","NA","NA"
2011,"YR2011","Bahrain","BHR","NA","NA","NA","0.107714313263328","0.557051721666281","19441.4893617021","11.2125162972621","NA","1.69082586305268","8.27431624935133","157.98","0.607986066314024","1178.125","NA","2.97005195448971","1.59833217512161","11.425","NA","NA","NA","64.12449","10353240385.8044","NA","NA","NA","29157446808.5106","1278269","1600","0.00125169271882522","86","767","NA","NA","0.28705122591944","2.08604954367666","NA","100","NA","99.9185394850268","100","NA","NA","NA"
2011,"YR2011","Bangladesh","BGD","NA","NA","NA","1.75281482662917","7.30248213138835","640.236426668134","70.1236844126911","120","3.85995640416509","19.4934361411159","132.21","415.417160264004","255.76452201094","NA","1.15194904928732","4.45636899328521","68.775","NA","NA","NA","21.23608","6312981959729.46","NA","NA","NA","128637938711.386","153911916","7678000","0.0498856761681792","91280","130170","NA","NA","17.7131672557919","58.9844050088346","NA","49.3","NA","71.6488390867616","83.5","96.0785802214299","NA","NA"
2011,"YR2011","Barbados","BRB","NA","NA","NA","0.274167092803088","1.25423303206872","NA","32.5581395348837","27","31.5048885263695","18.5861643742034","93.86","NA","96.2727272727273","NA","0.368459991630948","NA","68.095","NA","NA","3.26999998092651","NA","938177431.575495","NA","NA","NA","4358900000","280601","11000","0.0392015709138599","140","430","NA","NA","1.54088147141126","25.5813953488372","NA","100","4.36999988555908","NA","99.3","NA","NA","NA"
2011,"YR2011","Belarus","BLR","0.344788732394366","NA","NA","1.48492472187423","1.53601854268191","13018.4328771352","43.7386033216697","NA","9.15408514304853","6.76591167656104","127.6","26.670163005141","303.888587448001","NA","-0.18362402269138","6.67447604980474","24.954","NA","NA","10.289999961853","50.97642","2535467755.14117","3.8","9.1","9.4","61762341356.8996","9473172","5529000","0.583648222580567","88750","202910","NA","27.1","9.07046327416814","27.2485338327337","NA","100","NA","91.3924705961574","99.1","98.6100109934036","0.70097","11.5"
2011,"YR2011","Belgium","BEL","NA","NA","NA","1.44684607872808","1.26166401764579","65218.9518267783","44.1116248348745","NA","8.84583578898418","8.45297066194503","104.64","16.2296366560812","286.196363636364","NA","1.38684911331611","0.821289511494257","2.313","NA","NA","1.29999995231628","94.82655","368140305696.508","3.3","8.6","NA","527008036846.811","11047744","825000","0.0746758795279833","13357","30280","NA","28.1","0.718693691041208","27.2457067371202","NA","100","1.63999998569489","70.2853443486277","100","100","2.15594","NA"
2011,"YR2011","Belize","BLZ","NA","NA","NA","1.93249300332048","0.90487289679096","4956.31232635956","6.88294607628233","36","53.4967372825105","12.5049174082701","85.18","NA","234.706666666667","NA","2.33077545537502","-4.34298649579726","55.282","NA","NA","NA","NA","2291257342.15466","NA","NA","NA","1486712300","329192","75000","0.22783056696396","1570","22810","NA","NA","13.1340452136918","3.28803156510303","NA","83.6677474975586","NA","NA","99","92.6153957877528","NA","NA"
2011,"YR2011","Benin","BEN","NA","NA","NA","39.710426248108","2.62091855578442","1000.35252312522","31.3054274565449","78","38.0634239798202","33.920598679247","132.44","NA","4.30232558139535","NA","2.80342201500857","2.0065970313359","57.744","10.5","8.8","NA","3.303624","3283286937901.5","2.5","6.1","1.06","7814081155.64988","9460802","2580000","0.272704153411096","35300","112760","NA","43.4","25.6383723407493","22.880454061724","NA","12.4","NA","41.5945772067393","69.2","57.0857689608982","NA","39.7"
2011,"YR2011","Bermuda","BMU","NA","NA","NA","NA","0.611332779573277","41236.7645106063","6","NA","NA","16.9279253572801","113.09","NA","NA","NA","-0.8598980406609","-4.03582762652414","0","NA","NA","NA","NA","NA","NA","NA","NA","5550771000","64564","300","0.0046465522582244","3","50","NA","NA","0.81518050731404","6","NA","100","NA","NA","NA","NA","0.2979","NA"
2011,"YR2011","Bhutan","BTN","NA","NA","NA","0.231919488081049","3.02762910204799","852.345766111388","13.631712884015","NA","8.45291870625746","10.9486406077056","110.23","NA","13.0538922155689","NA","1.75313433065499","2.41349608475356","64.415","NA","NA","60.1500015258789","NA","49017280503.6908","NA","NA","NA","1820207625.80217","740510","100200","0.135312149734642","5196","38117","NA","NA","17.1155221651775","2.62874832751791","NA","79.7930450439453","53.3199996948242","NA","95.6","93.4874446388362","NA","NA"
2011,"YR2011","Bolivia","BOL","0.790797987059669","NA","NA","0.748602469062784","0.637151052827533","1044.67024816638","34.6690667405151","182","12.9038752441967","8.03805176688618","122.66","NA","8.01705855232826","NA","1.60131763599792","3.05586094295593","33.145","34.4","12.8","29.6299991607666","15.20846","37048759891.3164","1","3.7","NA","23963033443.8518","10078343","4338000","0.430427898713112","375570","1083300","NA","46.3","12.5143882481932","4.00443090556633","NA","66.622957","29.2800006866455","83.3238256393103","71.2","71.8831420875449","NA","61.3"
2011,"YR2011","Bosnia and Herzegovina","BIH","NA","NA","NA","6.17233721623598","1.53172694713391","28382.9963646694","42.01171875","NA","6.81403119215321","17.5800667448347","111.79","122.623248787282","103.378109452736","NA","-0.89649038153067","-0.17925956389854","60.709","NA","NA","NA","45.92243","25378970546.6624","2.9","7.3","NA","18629346790.8167","3688865","1005000","0.27244152334119","21510","51200","NA","33.8","8.24625385509319","19.62890625","NA","100","NA","93.9966429465491","99.2","97.6447961969212","NA","NA"
2011,"YR2011","Botswana","BWA","0.00134999614286816","NA","NA","0.180160546282252","0.705692340926525","989.73194714004","45.7466518447938","227","2.23595355698445","10.4526842796597","144.16","NA","29.679012345679","NA","1.79400587122183","0.175048641266869","43.533","NA","NA","NA","16.13233","73351359648.0182","NA","NA","NA","15682926890.0326","2051339","324000","0.157945615034863","259260","566730","NA","NA","2.7164276134803","0.571700809909481","NA","23.87","NA","62.262525177937","91.8","57.8824625641935","NA","NA"
2011,"YR2011","Brazil","BRA","NA","NA","NA","3.53217088013033","1.46650391504484","8922.85531892438","32.9466843101456","15","30.5020308391964","4.53837991345926","128.95","386.814273991527","183.014804975579","NA","0.956012573780753","5.63657794845862","15.377","NA","NA","15.6999998092651","39.40452","1883995425549.08","1","3.3","NA","2616201578192.25","198686688","72273000","0.363753609904655","2753730","8358140","NA","53.1","5.10751221421216","8.64701955219702","NA","95.784948","18.9899997711182","54.5687094244576","84.6","83.3216859840775","1.14132","NA"
2011,"YR2011","British Virgin Islands","VGB","NA","NA","NA","NA","NA","NA","46.6666666666667","NA","NA","NA","102.56","NA","NA","NA","2.45635932803024","NA","55.052","NA","NA","NA","NA","NA","NA","NA","NA","NA","27901","1000","0.0358410092828214","70","150","NA","NA","NA","6.66666666666667","NA","NA","NA","NA","NA","NA","NA","NA"
2011,"YR2011","Brunei Darussalam","BRN","NA","NA","NA","NA","NA","98276.4943160983","2.5426944971537","20","NA","NA","149.63","NA","117.5","NA","1.36738323682896","-2.18978102189782","24.128","NA","NA","NA","NA","23342854815.6616","NA","NA","NA","18525319977.7407","394013","4000","0.0101519493011652","134","5270","NA","NA","0.575033257520491","0.759013282732448","NA","100","NA","99.9956363279571","NA","99.05","NA","NA"
2011,"YR2011","Bulgaria","BGR","NA","NA","NA","1.31139862381817","1.11614146036667","18415.4654769542","46.8680913780398","NA","15.5475505113192","9.28481915871352","113.99","85.6023781627031","133.082461538462","NA","-0.641228920515067","0.6193830224734","27.362","NA","NA","6.78000020980835","39.72363","77833966204.6406","2.1","6.4","NA","57418391041.5926","7348328","3250000","0.442277481353581","50880","108560","NA","34.3","5.25454968870203","29.9373618275608","NA","100","8.53999996185303","75.0439512978541","99.1","98.9063256866012","0.53191","NA"
2011,"YR2011","Burkina Faso","BFA","NA","NA","NA","51.7159527051712","0.6611205968106","395.764479798717","43.0921052631579","181","38.4896526445161","16.5950649752601","114.9","NA","10.7024561403509","NA","3.00893832758689","-3.21587518052982","73.495","NA","NA","NA","6.902216","3937383591269.03","NA","NA","NA","10724061338.5874","16081904","5700000","0.354435643938678","117900","273600","NA","NA","33.8452726096196","20.8333333333333","NA","2.064453125","NA","NA","74.1","42.4816163874675","NA","NA"
2011,"YR2011","Burundi","BDI","NA","NA","NA","4.99358315363315","0.747018068788099","205.623474243901","73.3255451713396","NA","73.8650852090435","24.6762174500813","111.75","NA","5.635","NA","3.10604641410092","4.38840701223428","89.088","NA","NA","NA","3.118646","1585653602608.31","NA","NA","NA","2355652125.85184","9043508","1000000","0.11057655945016","18830","25680","NA","NA","40.347380682976","38.9408099688474","NA","1.42440497875214","NA","NA","72.9","51.1362637270348","0.12128","NA"
2011,"YR2011","Cabo Verde","CPV","NA","NA","NA","0.000467085384401768","1.01464036469734","4602.52676334312","19.3548387096774","90","83.7497871041026","25.3952633465797","90.28","NA","NA","NA","1.1248561132471","4.10382792855573","37.376","NA","NA","NA","NA","135607111464.517","NA","NA","NA","1864824080.69256","508067","50000","0.0984122172863028","780","4030","NA","NA","9.57753398920326","12.4069478908189","NA","67.3517227172852","NA","NA","85.9","71.8951706237547","0.07261","NA"
2011,"YR2011","Cambodia","KHM","NA","NA","NA","3.68931738099037","1.27130070839084","780.329710357485","30.9030138227963","118","2.63688252692121","6.66052979295402","169.32","NA","16.2842105263158","NA","1.58875301356829","3.08071491291911","80.033","NA","NA","NA","0.8136147","33309387626436.5","NA","NA","NA","12829541141.0175","14537886","3800000","0.261386008942428","54550","176520","NA","NA","37.1140160778215","21.5273056877408","NA","29.0061798095703","NA","29.0266703103735","60.9","63.6050838146012","NA","23.6"
2011,"YR2011","Cameroon","CMR","NA","NA","NA","31.555748181794","1.92325417881992","1477.33820272809","20.6257536333058","85","40.0832119736805","25.0969954976238","148.47","NA","11.0359677419355","NA","2.71658693897421","3.13382624626793","47.901","NA","NA","NA","13.06749","9655092464630.03","NA","NA","NA","26587311527.5711","20520447","6200000","0.302137667858795","97500","472710","NA","NA","23.5712514268778","13.1158638488714","NA","18.5","NA","26.7289915888164","51","41.0943443041011","NA","NA"
2011,"YR2011","Canada","CAN","NA","NA","NA","4.05220287248669","1.01283097621573","68641.4065453693","6.88370057326599","NA","10.6353869506457","7.28770965714928","107.84","26.3782294972228","84.0782675479427","NA","0.987617711325488","4.14770985813679","18.885","NA","NA","1.78999996185303","92.98153","1731386976479.72","NA","NA","NA","1788647906047.76","34342780","42968000","1.25115089692797","625970","9093510","NA","NA","1.71383290325187","4.72512814083891","NA","100","2.41000008583069","74.6738246250145","99","NA","1.79853","NA"
2011,"YR2011","Cayman Islands","CYM","NA","NA","NA","NA","NA","NA","11.25","NA","NA","NA","102.71","NA","NA","NA","1.91287527021643","3.63379092351055","0","NA","NA","0.449999988079071","NA","NA","NA","NA","NA","NA","56579","200","0.00353488043266937","27","240","NA","NA","0.340817111757108","0.833333333333333","NA","100","0.910000026226044","NA","NA","NA","NA","NA"
2011,"YR2011","Central African Republic","CAF","NA","NA","NA","31.4771008241346","2.12065284334049","840.637676785659","8.15435487495586","253","1.23797264884006","31.236282987213","120.14","NA","0.417777777777778","NA","0.619139161234674","6.47438333917457","60.966","NA","NA","NA","1.350904","837900077164.479","NA","NA","NA","2212699746.81377","4476153","1800000","0.402131026352316","50800","622980","NA","NA","54.4998381650301","2.88933834151979","NA","2.39495229721069","NA","NA","54","40.5999343507611","NA","NA"
2011,"YR2011","Chad","TCD","NA","NA","NA","NA","NA","1706.09151562917","39.6561308767471","317","NA","NA","114.46","NA","NA","NA","3.32137943094431","-7.64160230405774","77.952","22.6","6.6","NA","6.701735","4624834389997.05","1.8","4.9","NA","12156380425.0825","12288651","4900000","0.398741896079562","499350","1259200","NA","43.3","53.1090267171243","3.89135959339263","NA","3.4169237613678","NA","NA","44.4","31.6004450484563","NA","52.5"
2011,"YR2011","Channel Islands","CHI","4.27083333333333","NA","NA","NA","NA","NA","50.5263157894737","NA","NA","NA","NA","NA","NA","NA","0.572362049666503","NA","68.884","NA","NA","NA","NA","NA","NA","NA","NA","NA","160497","4400","0.0274148426450339","96","190","NA","NA","NA","23.1578947368421","NA","100","NA","NA","NA","NA","NA","NA"
2011,"YR2011","Chile","CHL","NA","NA","NA","5.1926183848452","0.614316078687578","9127.90827969239","21.23513177644","28","17.8017497132516","7.37862775867771","112.76","57.4073451327434","492.561123766135","NA","0.937157145461321","11.0077794387714","11.21","NA","NA","10.2600002288818","29.53546","129172092385772","1.8","4.9","NA","252251992029.442","17153357","1317000","0.0767779741306614","157890","743532","NA","47.6","3.9965290618552","1.77127547973725","NA","97.781241","13.6599998474121","76.6791171838768","89.4","95.1951181615459","0.35436","37.7"
2011,"YR2011","China","CHN","10.4910475694438","NA","NA","0.533552859434626","4.19417019027106","1214.32234571287","54.8084187711588","101","2.85101678868473","4.64978998377756","123.38","93.6784167287125","533.406778069846","NA","0.47915045424996","4.1737856975911","49.427","NA","NA","34.7999992370605","46.01498","NA","NA","NA","NA","7572554360442.62","1344130000","106520000","0.0792482869960495","5145530","9388211","NA","NA","9.4345071311991","11.346144648858","NA","98.5493316650391","NA","88.7321780867673","87.1","87.5158181825764","1.77648","NA"
2011,"YR2011","Colombia","COL","0.944368543419381","NA","NA","2.49963140119466","1.21507694746201","5428.62686330258","37.603424966201","75","10.6952678813483","9.51239302432844","106.31","271.654252666463","745.296973518285","NA","1.05833722190461","2.07431457431457","24.679","19.2","11.6","18.1499996185303","13.33166","487204427186352","1.1","3.3","NA","335415156702.186","46406646","1586000","0.0341761393400419","417210","1109500","NA","54.2","6.84885713830899","1.42947273546643","NA","86.35929","25.8099994659424","75.7184354780395","73.4","81.7889522044412","0.20294","46.1"
2011,"YR2011","Comoros","COM","NA","NA","NA","NA","0.509989609539519","958.530871663326","71.4669532509404","NA","78.7230976515416","40.5561984003872","105.59","NA","NA","NA","2.41757407753107","4.09999999999999","72.034","NA","NA","NA","10.61589","97245146984.8325","NA","NA","NA","586281766.75997","706569","65000","0.0919938463193262","1330","1861","NA","NA","NA","34.9274583557227","NA","57.0959014892578","NA","NA","89","81.4369304436757","NA","NA"
2011,"YR2011","Congo, Dem. Rep.","COD","NA","NA","NA","NA","NA","326.259879667327","11.4862927593128","NA","NA","NA","110.28","NA","1.01042857142857","NA","3.33829597760212","3.00999999743867","59.558","NA","NA","NA","1.158979","7281640039350.57","NA","NA","NA","23849009737.6669","66713597","7000000","0.104926136721424","260400","2267050","NA","NA","24.0409864868965","3.08771310734214","NA","0.83816534280777","NA","3.69164732083451","30","19.9919786349154","NA","NA"
2011,"YR2011","Congo, Rep.","COG","NA","NA","NA","0.658166537583297","0.260222977858433","947.79400173114","31.0278184480234","217","0.146859654996518","5.7390906169115","127.34","NA","1.31509433962264","NA","2.8326651638626","8.3899816808636","36.334","31.9","9.2","NA","4.946076","2349677814280.77","1.6","4.2","NA","14425607224.168","4512730","530000","0.117445537401972","105960","341500","NA","48.9","3.38311756709932","1.55197657393851","NA","11.252347946167","NA","36.5905525176879","38.2","31.277204728125","NA","74.8"
2011,"YR2011","Costa Rica","CRI","NA","NA","NA","2.56167089683011","1.0835796109059","7748.49193226462","35.6247551899726","37","35.194328331111","8.75913669203691","118.08","NA","712.543103448276","NA","1.2070009772219","0.685045935167878","27.134","11.3","7.3","14.0900001525879","35.93805","22180987874753","1.5","4.3","NA","42262697840.385","4600474","232000","0.0504295861687296","18190","51060","NA","48.6","6.39694413159175","4.5436741088915","NA","97.986184","20.0900001525879","48.264809793525","91.4","96.3043598471941","0.46718","27.1"
